id,entityId1,entityId2
1746,1874,13887
1747,308,2464
1748,1069,35651
1749,1787,2588
1750,1788,37419
1751,1014,46271
1752,1698,3927
1753,1270,41413
1754,2290,44902
1755,1927,44227
1756,1963,51572
1757,1440,23208
1758,1651,16024
1759,1678,44411
1760,153,50248
1761,1930,3026
1762,906,32809
1763,410,59553
1764,1795,45043
1765,2209,12636
1766,679,55748
1767,1187,36020
1768,696,46145
1769,2063,41136
1770,1747,36743
1771,786,7865
1772,964,3428
1773,1004,6154
1774,495,13682
1775,1273,16600
1776,2513,34610
1777,971,12992
1778,450,25613
1779,1501,1776
1780,2402,19243
1781,1520,16584
1782,1464,19280
1783,2388,1886
1784,24,20020
1785,2031,2845
1786,1142,37821
1787,1547,38921
1788,2218,18143
1789,1512,21346
1790,2004,27717
1791,2207,37403
1792,706,20765
1793,2243,9832
1794,1324,18627
1795,1387,39924
1796,1376,10215
1797,397,7411
1798,597,54393
1799,2479,10738
1800,931,55343
1801,849,23142
1802,2449,48128
1803,320,34285
1804,585,6373
1805,1350,30848
1806,1763,27387
1807,1315,17369
1808,225,36256
1809,527,33622
1810,903,16851
1811,882,16444
1812,2505,47720
1813,1441,15110
1814,2377,9195
1815,818,25860
1816,413,178
1817,784,13
1818,127,36204
1819,1854,42277
1820,2371,5602
1821,395,3631
1822,992,29946
1823,505,55938
1824,615,16185
1825,1802,1541
1826,938,38529
1827,1902,50583
1828,1472,43359
1829,201,3354
1830,2452,11178
1831,1007,1996
1832,1951,40475
1833,1919,16412
1834,265,37050
1835,621,9462
1836,813,28430
1837,1457,1514
1838,2059,60178
1839,596,7446
1840,29,11586
1841,1390,23464
1842,1835,54201
1843,107,43941
1844,1968,47262
1845,2330,35556
1846,478,31669
1847,1059,30463
1848,2126,46444
1849,1269,33510
1850,883,47211
1851,732,12548
1852,1221,51922
1853,545,52642
1854,2159,23220
1855,1729,15810
1856,2103,31971
1857,396,60922
1858,1988,554
1859,694,40289
1860,1959,39824
1861,600,7129
1862,1500,4198
1863,2170,48853
1864,2139,24895
1865,1110,13956
1866,2254,11253
1867,99,3664
1868,186,47727
1869,350,56559
1870,1105,12410
1871,1035,3800
1872,1947,16257
1873,2430,10902
1874,628,52006
1875,967,17643
1876,1368,19264
1877,2210,494
1878,551,13347
1879,1722,36906
1880,1245,17182
1881,2352,50148
1882,1089,17849
1883,2267,3956
1884,1251,53553
1885,1790,23067
1886,733,10533
1887,1701,38646
1888,1445,586
1889,1691,31291
1890,381,11079
1891,1868,37083
1892,777,10980
1893,740,40593
1894,299,1505
1895,845,3211
1896,23,12125
1897,376,33951
1898,2172,18078
1899,1635,35955
1900,2229,33832
1901,280,21445
1902,1452,16398
1903,1538,11239
1904,940,58897
1905,881,28913
1906,161,4777
1907,1628,44735
1908,656,33329
1909,1549,51295
1910,2006,23686
1911,1784,3118
1912,114,4592
1913,2394,22129
1914,1403,28676
1915,2334,51686
1916,2242,4096
1917,647,15578
1918,1010,16245
1919,1626,32629
1920,1610,7403
1921,662,2050
1922,2411,22847
1923,2247,34334
1924,512,16624
1925,2213,12582
1926,98,1833
1927,120,22466
1928,13,33467
1929,2003,38209
1930,1365,27748
1931,867,5523
1932,407,49916
1933,1121,830
1934,846,13483
1935,95,36839
1936,895,1226
1937,1140,11548
1938,1504,40796
1939,1740,6802
1940,2478,5010
1941,1726,12066
1942,855,53700
1943,1058,1974
1944,1319,15195
1945,629,8908
1946,657,20989
1947,138,16893
1948,810,97
1949,1339,44191
1950,563,53370
1951,2116,179
1952,2092,4287
1953,2307,33484
1954,1589,21459
1955,540,32686
1956,868,23963
1957,560,35121
1958,1715,31485
1959,983,12303
1960,708,29050
1961,566,51007
1962,2002,15862
1963,2373,11623
1964,207,17390
1965,2049,13939
1966,441,51215
1967,1857,33971
1968,1660,7385
1969,375,25906
1970,277,36161
1971,926,656
1972,2329,5254
1973,2115,33204
1974,2249,24188
1975,78,30252
1976,2432,13092
1977,55,19874
1978,2359,19162
1979,1664,1020
1980,1834,21771
1981,1756,58917
1982,1943,25019
1983,26,42771
1984,28,32412
1985,2275,11753
1986,1030,43457
1987,105,3449
1988,2358,2866
1989,1027,4754
1990,672,19924
1991,1971,36994
1992,1066,11802
1993,1313,50648
1994,1881,54747
1995,2104,30049
1996,1120,3227
1997,2278,52472
1998,125,20275
1999,935,53359
2000,1670,19017
2001,1222,54118
2002,891,59099
2003,1494,31541
2004,1738,1083
2005,2245,22455
2006,538,22861
2007,1401,2400
2008,573,7668
2009,2256,29743
2010,1771,6542
2011,1858,13619
2012,22,4252
2013,865,18215
2014,303,38272
2015,194,16572
2016,562,29066
2017,2067,41341
2018,2424,34259
2019,96,16520
2020,947,5301
2021,195,12398
2022,128,24130
2023,789,4059
2024,1578,38952
2025,960,2153
2026,328,44399
2027,2042,22941
2028,2156,19649
2029,1302,39303
2030,1949,45029
2031,1885,35977
2032,289,2582
2033,1581,20247
2034,2064,10905
2035,963,26490
2036,2076,1722
2037,905,10825
2038,2141,16806
2039,7,32111
2040,456,9212
2041,428,1268
2042,218,294
2043,338,21025
2044,386,35504
2045,890,3884
2046,433,43893
2047,1363,17875
2048,1510,28227
2049,544,32604
2050,1158,32868
2051,1629,8083
2052,639,26797
2053,2037,11082
2054,1781,5739
2055,1306,18513
2056,2189,49704
2057,1960,1100
2058,1946,12530
2059,757,51798
2060,1020,48425
2061,1295,7145
2062,1051,45852
2063,1463,25974
2064,1619,2810
2065,1732,48701
2066,1067,32243
2067,1605,30577
2068,402,5522
2069,604,35840
2070,108,9451
2071,2097,26607
2072,685,6616
2073,1876,8085
2074,1821,6541
2075,1479,28752
2076,1583,14004
2077,2421,57061
2078,1084,2179
2079,1883,27994
2080,848,54533
2081,2082,48341
2082,1548,536
2083,1536,60898
2084,2462,22980
2085,1444,3004
2086,1018,3564
2087,150,53062
2088,523,40558
2089,1180,8535
2090,1669,31455
2091,468,47159
2092,1013,12175
2093,1022,29850
2094,2500,7546
2095,168,31100
2096,1240,34303
2097,440,49481
2098,516,37052
2099,333,9213
2100,202,18057
2101,1683,28233
2102,1036,18466
2103,294,37025
2104,1912,23587
2105,231,5394
2106,1831,18038
2107,110,7247
2108,559,37596
2109,820,46627
2110,2160,52175
2111,2203,21950
2112,2171,26681
2113,2385,27321
2114,2206,52448
2115,1294,44147
2116,74,8225
2117,1212,18192
2118,270,4247
2119,2009,33960
2120,1895,33213
2121,134,1169
2122,187,31618
2123,1873,41157
2124,1566,19559
2125,2487,6579
2126,877,31696
2127,1462,46602
2128,1900,24611
2129,1087,61342
2130,2094,16700
2131,693,16221
2132,352,5639
2133,2196,34832
2134,1792,805
2135,406,48240
2136,129,36440
2137,2400,50678
2138,612,8639
2139,1405,55435
2140,567,255
2141,1856,46793
2142,856,33615
2143,2484,43824
2144,1459,20430
2145,1984,7501
2146,601,46586
2147,2053,26356
2148,46,18925
2149,347,16
2150,2376,13955
2151,2199,10145
2152,1671,2843
2153,2491,6394
2154,141,19242
2155,1606,2027
2156,1762,28061
2157,2382,3156
2158,400,59191
2159,2038,23515
2160,631,23632
2161,65,39827
2162,1594,33815
2163,2221,37004
2164,1124,3199
2165,1181,49598
2166,1093,18061
2167,446,8206
2168,1793,17303
2169,508,27635
2170,1172,40181
2171,434,9201
2172,2044,53827
2173,2225,28489
2174,140,19343
2175,690,28915
2176,1687,54780
2177,415,59932
2178,1623,2749
2179,812,2409
2180,2135,58556
2181,753,27787
2182,101,2104
2183,2285,39903
2184,1901,32933
2185,1317,5554
2186,2200,40885
2187,1449,6893
2188,286,27715
2189,1953,46979
2190,2262,11163
2191,368,18795
2192,1507,106
2193,1275,54104
2194,366,37464
2195,2325,57067
2196,606,9351
2197,1776,28911
2198,582,7254
2199,291,57958
2200,1386,6059
2201,1309,6234
2202,2233,25870
2203,85,1333
2204,2442,12620
2205,1135,41167
2206,509,13318
2207,1752,10439
2208,470,28846
2209,717,2137
2210,348,22588
2211,790,12461
2212,1250,5069
2213,1406,18680
2214,1307,37202
2215,1774,12711
2216,988,39102
2217,1638,3525
2218,473,53180
2219,1699,2556
2220,2021,10712
2221,1780,20410
2222,12,9522
2223,2499,5794
2224,1597,21327
2225,1727,12526
2226,589,6691
2227,2078,28452
2228,1362,24454
2229,1929,3955
2230,850,34186
2231,100,116
2232,1335,6216
2233,2353,9729
2234,1697,17137
2235,1495,7213
2236,1754,4213
2237,764,43310
2238,2318,6558
2239,533,21526
2240,209,58725
2241,1024,58598
2242,1439,18076
2243,1080,25278
2244,1145,13812
2245,6,16121
2246,714,432
2247,1721,49902
2248,1338,22367
2249,1117,34502
2250,2370,6351
2251,2291,10789
2252,2216,39612
2253,879,50166
2254,1918,2913
2255,1289,48906
2256,1528,18904
2257,806,7083
2258,284,32044
2259,2342,18861
2260,653,30087
2261,1258,31013
2262,1357,8519
2263,1808,59090
2264,1656,8278
2265,313,19337
2266,2261,39990
2267,1130,12969
2268,802,34110
2269,67,47953
2270,239,48079
2271,1413,38637
2272,1451,21213
2273,404,36365
2274,698,18180
2275,1875,16672
2276,220,45567
2277,2212,37853
2278,1542,17760
2279,2250,18320
2280,707,37917
2281,1352,27318
2282,1370,60711
2283,2403,9721
2284,337,11287
2285,1292,48692
2286,638,31360
2287,869,55129
2288,103,14326
2289,1608,1981
2290,1543,1307
2291,824,42478
2292,19,4918
2293,1799,6613
2294,1502,37482
2295,1202,11108
2296,2422,51236
2297,346,240
2298,1456,12626
2299,735,49875
2300,208,22006
2301,1206,10780
2302,1233,14757
2303,941,36875
2304,2114,15361
2305,1254,51862
2306,2280,17969
2307,1976,16511
